daytime,accuracy,precision,recall,f1_score,loss,benign_count,malicious_count,benign_rate,flow_num,nmr_flow_num_ratio,nmr_benign_ratio
2022-08-14 19:30:00,0.9828178694158075,0.9862068965517241,0.9965156794425087,0.9913344887348353,0.5567162894624931,12,861,0.013745704467353952,873,0.46391752577319584,0.6690975387420237
2022-08-14 20:30:00,0.9779837775202781,0.9813953488372092,0.9964580873671782,0.9888693614528412,0.5771924681314233,16,847,0.01853997682502897,863,0.6257242178447276,0.6563354603463992
2022-08-14 21:30:00,0.9789343246592317,0.9850374064837906,0.9937106918238994,0.989355040701315,0.5777207238607648,12,795,0.01486988847583643,807,0.5018587360594795,0.6089334548769371
2022-08-14 22:30:00,0.9764267990074442,0.9849812265331664,0.9911838790931989,0.9880728185812931,0.5848901693743901,12,794,0.01488833746898263,806,0.5024813895781638,0.6080218778486782
2022-08-14 23:30:00,0.9794520547945206,0.9839449541284404,0.9953596287703016,0.9896193771626297,0.5848638485093332,14,862,0.01598173515981735,876,0.5393835616438356,0.6700091157702825
2022-08-15 00:30:00,0.9781021897810219,0.9828850855745721,0.995049504950495,0.988929889298893,0.5767829695763927,14,808,0.0170316301703163,822,0.5748175182481751,0.6207839562443026
2022-08-15 01:30:00,0.970013037809648,0.9841269841269841,0.9854304635761589,0.984778292521509,0.5810582451697422,12,755,0.01564537157757497,767,0.5280312907431552,0.5724703737465815
2022-08-15 02:30:00,0.9794871794871794,0.9832689832689833,0.9960886571056062,0.9896373056994818,0.5761951156930621,13,767,0.016666666666666666,780,0.5625,0.5834092980856882
2022-08-15 03:30:00,0.9780334728033473,0.9862869198312236,0.9915164369034994,0.9888947646747752,0.5607891539389636,13,943,0.013598326359832637,956,0.45894351464435146,0.7438468550592525
2022-08-15 04:30:00,0.9804161566707467,0.985239852398524,0.9950310559006211,0.9901112484548825,0.5680729196908794,12,805,0.014687882496940025,817,0.4957160342717258,0.618049225159526
2022-08-15 05:30:00,0.9763157894736842,0.9853917662682603,0.9906542056074766,0.9880159786950732,0.5739395462140391,11,749,0.014473684210526316,760,0.48848684210526305,0.5670009115770283
2022-08-15 06:30:00,0.9780821917808219,0.9848275862068966,0.9930458970792768,0.9889196675900277,0.5476406075990286,11,719,0.015068493150684932,730,0.5085616438356164,0.5396536007292616
2022-08-15 07:30:00,0.9766355140186916,0.9835294117647059,0.9928741092636579,0.9881796690307328,0.5174998598527123,14,842,0.016355140186915886,856,0.551985981308411,0.6517775752051048
2022-08-15 08:30:00,0.9812108559498957,0.9873949579831933,0.9936575052854123,0.9905163329820864,0.5138369273081935,12,946,0.012526096033402923,958,0.42275574112734865,0.7465815861440291
2022-08-15 09:30:00,0.979765708200213,0.9860664523043944,0.9935205183585313,0.9897794513179129,0.5679180846168955,13,926,0.013844515441959531,939,0.4672523961661341,0.7283500455788514
2022-08-15 10:30:00,0.9808080808080808,0.9857868020304569,0.9948770491803278,0.9903110657827638,0.5364268845979216,14,976,0.014141414141414142,990,0.4772727272727273,0.7739288969917958
2022-08-15 11:30:00,0.9801401869158879,0.9858989424206815,0.9940758293838863,0.9899705014749263,0.5302640275274731,12,844,0.014018691588785047,856,0.4731308411214953,0.6536007292616226
2022-08-15 12:30:00,0.982532751091703,0.9868421052631579,0.995575221238938,0.9911894273127754,0.5323900006996688,12,904,0.013100436681222707,916,0.4421397379912663,0.7082953509571558
2022-08-15 13:30:00,0.9742086752637749,0.9811097992916175,0.992831541218638,0.9869358669833729,0.5697249286868106,16,837,0.01875732708089097,853,0.6330597889800702,0.6472196900638103
2022-08-15 14:30:00,0.9797160243407708,0.9877300613496932,0.9917864476386037,0.9897540983606558,0.5308826772970192,12,974,0.012170385395537525,986,0.4107505070993915,0.772105742935278
2022-08-15 15:30:00,0.983789260385005,0.9887983706720977,0.9948770491803278,0.9918283963227783,0.545385351970784,11,976,0.011144883485309016,987,0.37613981762917925,0.7739288969917958
2022-08-15 16:30:00,0.9746121297602257,0.9829302987197724,0.9913916786226685,0.9871428571428571,0.5785070716776892,12,697,0.01692524682651622,709,0.5712270803949224,0.5195989061075661
2022-08-15 17:30:00,0.9703703703703703,0.9703703703703703,1.0,0.9849624060150376,0.592052929816656,4,131,0.02962962962962963,135,1.0,0.003646308113035554
2022-08-15 18:30:00,0.9712418300653595,0.9841059602649007,0.9867197875166003,0.9854111405835544,0.5766336574355587,12,753,0.01568627450980392,765,0.5294117647058822,0.5706472196900638
2022-08-15 19:30:00,0.9727891156462585,0.9834938101788171,0.9889349930843707,0.9862068965517241,0.5802677436297378,12,723,0.0163265306122449,735,0.5510204081632654,0.5432999088422972
2022-08-15 20:30:00,0.9772727272727273,0.9831528279181708,0.9939172749391727,0.9885057471264368,0.5806342572752042,14,822,0.01674641148325359,836,0.5651913875598086,0.633546034639927
2022-08-15 21:30:00,0.9805194805194806,0.985854189336235,0.9945115257958288,0.9901639344262295,0.5481308276660474,13,911,0.01406926406926407,924,0.4748376623376623,0.7146763901549681
2022-08-15 22:30:00,0.9738154613466334,0.9848675914249685,0.9886075949367089,0.9867340492735313,0.5618193248564705,12,790,0.014962593516209476,802,0.5049875311720697,0.6043755697356427
2022-08-15 23:30:00,0.9781021897810219,0.9828850855745721,0.995049504950495,0.988929889298893,0.585944573533798,14,808,0.0170316301703163,822,0.5748175182481751,0.6207839562443026
2022-08-16 00:30:00,0.9694189602446484,0.9814241486068112,0.9875389408099688,0.984472049689441,0.58334666386999,12,642,0.01834862385321101,654,0.6192660550458715,0.4694621695533272
2022-08-16 01:30:00,0.9773299748110831,0.9835234474017744,0.9935979513444302,0.9885350318471338,0.5833884625586394,13,781,0.0163727959697733,794,0.5525818639798489,0.5961713764813127
2022-08-16 02:30:00,0.9827188940092166,0.9872685185185185,0.9953325554259043,0.9912841371295759,0.5579942097779267,11,857,0.012672811059907835,868,0.4277073732718894,0.6654512306289881
2022-08-16 03:30:00,0.9738846572361263,0.9867695700110254,0.9867695700110254,0.9867695700110254,0.540691276692521,12,907,0.013057671381936888,919,0.44069640914036995,0.7110300820419325
2022-08-16 04:30:00,0.9862459546925566,0.9902518277822908,0.9959150326797386,0.9930753564154786,0.5579319594539073,12,1224,0.009708737864077669,1236,0.3276699029126213,0.9999999999999999
2022-08-16 05:30:00,0.9780534351145038,0.9855769230769231,0.9922555663117134,0.9889049686444766,0.5824468918169917,15,1033,0.01431297709923664,1048,0.4830629770992365,0.8258887876025524
2022-08-16 06:30:00,0.9803312629399586,0.9864583333333333,0.993704092339979,0.9900679560899112,0.5874588204074715,13,953,0.013457556935817806,966,0.45419254658385094,0.7529626253418413
2022-08-16 07:30:00,0.9824150058616647,0.9858823529411764,0.9964328180737217,0.9911295091661738,0.5823363983309353,12,841,0.01406799531066823,853,0.47479484173505276,0.6508659981768459
2022-08-16 08:30:00,0.9827760891590679,0.9857723577235772,0.9969167523124358,0.9913132345426674,0.587710442218864,14,973,0.014184397163120567,987,0.4787234042553191,0.7711941659070191
2022-08-16 09:30:00,0.9782857142857143,0.9839080459770115,0.9941927990708479,0.9890236857307915,0.5724359787571959,14,861,0.016,875,0.54,0.6690975387420237
2022-08-16 10:30:00,0.9823399558498896,0.9877913429522752,0.994413407821229,0.9910913140311804,0.5808002613209956,11,895,0.012141280353200883,906,0.40976821192052976,0.7000911577028258
2022-08-16 11:30:00,0.9797101449275363,0.9863813229571985,0.9931439764936337,0.9897510980966325,0.527886016699849,14,1021,0.01352657004830918,1035,0.45652173913043476,0.8149498632634458
2022-08-16 12:30:00,0.9830667920978363,0.9867799811142587,0.996186844613918,0.99146110056926,0.5238402061612235,14,1049,0.01317027281279398,1063,0.44449670743179676,0.8404740200546946
2022-08-16 13:30:00,0.9767741935483871,0.9843953185955787,0.9921363040629095,0.9882506527415144,0.5593587469401903,12,763,0.015483870967741935,775,0.5225806451612903,0.5797629899726526
2022-08-16 14:30:00,0.9770992366412213,0.9846153846153847,0.9922480620155039,0.9884169884169884,0.57729640630584,12,774,0.015267175572519083,786,0.515267175572519,0.5897903372835004
2022-08-16 15:30:00,0.9823982398239824,0.9867403314917127,0.9955406911928651,0.9911209766925638,0.5667757807851886,12,897,0.013201320132013201,909,0.4455445544554455,0.7019143117593436
2022-08-16 16:30:00,0.9755826859045506,0.9843225083986562,0.9909808342728298,0.9876404494382023,0.5000144204734018,14,887,0.01553829078801332,901,0.5244173140954496,0.6927985414767548
2022-08-16 17:30:00,0.9775280898876404,0.9863945578231292,0.9908883826879271,0.9886363636363636,0.5477072358790221,12,878,0.01348314606741573,890,0.4550561797752809,0.6845943482224247
2022-08-16 18:30:00,0.9793187347931873,0.9829059829059829,0.9962871287128713,0.9895513214505224,0.5240239268334822,14,808,0.0170316301703163,822,0.5748175182481751,0.6207839562443026
2022-08-16 19:30:00,0.9800498753117207,0.986198243412798,0.9936788874841972,0.9899244332493703,0.5545774706501594,11,791,0.01371571072319202,802,0.4629052369077306,0.6052871467639015
2022-08-16 20:30:00,0.9800221975582686,0.9865921787709497,0.9932508436445444,0.9899103139013453,0.5772119197810291,12,889,0.013318534961154272,901,0.44950055493895663,0.6946216955332726
2022-08-16 21:30:00,0.981859410430839,0.9863325740318907,0.9954022988505747,0.9908466819221968,0.583834860162567,12,870,0.013605442176870748,882,0.4591836734693877,0.6773017319963537
2022-08-16 22:30:00,0.9775147928994082,0.9833333333333333,0.9939831528279182,0.9886295631358468,0.551838371678318,14,831,0.016568047337278107,845,0.5591715976331361,0.6417502278942571
2022-08-16 23:30:00,0.9758064516129032,0.981081081081081,0.9945205479452055,0.9877551020408163,0.520196644777948,14,730,0.01881720430107527,744,0.6350806451612903,0.5496809480401094
2022-08-17 00:30:00,0.9786163522012579,0.9873096446700508,0.9910828025477707,0.989192625556262,0.5289251550703082,10,785,0.012578616352201259,795,0.4245283018867924,0.5998176845943481
2022-08-17 01:30:00,0.9796437659033079,0.9846547314578005,0.9948320413436692,0.9897172236503856,0.5159185355334784,12,774,0.015267175572519083,786,0.515267175572519,0.5897903372835004
2022-08-17 02:30:00,0.9799107142857143,0.9821029082774049,0.9977272727272727,0.9898534385569335,0.5333157489843058,16,880,0.017857142857142856,896,0.6026785714285713,0.6864175022789425
2022-08-17 03:30:00,0.9767441860465116,0.984375,0.9921259842519685,0.9882352941176471,0.4947736285628036,12,762,0.015503875968992248,774,0.5232558139534883,0.5788514129443938
2022-08-17 04:30:00,0.9850746268656716,0.9873417721518988,0.9976744186046511,0.9924812030075187,0.5245691229595899,11,860,0.012629161882893225,871,0.42623421354764635,0.6681859617137648
2022-08-17 05:30:00,0.9809004092769441,0.9835841313269493,0.9972260748959778,0.990358126721763,0.4724778070280381,12,721,0.01637107776261937,733,0.5525238744884038,0.5414767547857794
2022-08-17 06:30:00,0.9744572158365262,0.9819819819819819,0.9921976592977894,0.9870633893919794,0.4895785573661314,14,769,0.017879948914431672,783,0.603448275862069,0.585232452142206
2022-08-17 07:30:00,0.9770114942528736,0.982028241335045,0.9947984395318595,0.9883720930232558,0.5122383143035647,14,769,0.017879948914431672,783,0.603448275862069,0.585232452142206
2022-08-17 08:30:00,0.9779411764705882,0.9851851851851852,0.9925373134328358,0.9888475836431226,0.5398654691945751,12,804,0.014705882352941176,816,0.49632352941176466,0.617137648131267
2022-08-17 09:30:00,0.981797497155859,0.9862857142857143,0.9953863898500577,0.9908151549942594,0.5382681609443136,12,867,0.013651877133105802,879,0.4607508532423208,0.674567000911577
2022-08-17 10:30:00,0.9731800766283525,0.9819587628865979,0.9908972691807543,0.9864077669902913,0.5344697800502703,14,769,0.017879948914431672,783,0.603448275862069,0.585232452142206
2022-08-17 11:30:00,0.9785082174462706,0.9847328244274809,0.993581514762516,0.9891373801916933,0.5295160263493237,12,779,0.015170670037926675,791,0.5120101137800251,0.5943482224247949
2022-08-17 12:30:00,0.983127109111361,0.9853438556933484,0.997716894977169,0.9914917753828701,0.49989759828576896,13,876,0.014623172103487065,889,0.4935320584926884,0.6827711941659069
2022-08-17 13:30:00,0.9805725971370143,0.9876416065911432,0.9927536231884058,0.9901910170366546,0.5410549061488054,12,966,0.012269938650306749,978,0.41411042944785276,0.7648131267092069
2022-08-17 14:30:00,0.9800629590766002,0.986272439281943,0.9936170212765958,0.9899311075781664,0.5456577684899676,13,940,0.013641133263378805,953,0.4603882476390346,0.7411121239744758
2022-08-17 15:30:00,0.9766081871345029,0.9846698113207547,0.9916864608076009,0.9881656804733728,0.5433414377628599,13,842,0.0152046783625731,855,0.513157894736842,0.6517775752051048
2022-08-17 16:30:00,0.9840954274353877,0.9860557768924303,0.9979838709677419,0.9919839679358717,0.4545148493122467,14,992,0.013916500994035786,1006,0.46968190854870767,0.788514129443938
2022-08-17 17:30:00,0.9857433808553971,0.9877551020408163,0.9979381443298969,0.9928205128205129,0.5110508254976622,12,970,0.012219959266802444,982,0.4124236252545824,0.7684594348222424
2022-08-17 18:30:00,0.9794754846066135,0.9817142857142858,0.9976771196283392,0.9896313364055299,0.5307775747566584,16,861,0.018244013683010263,877,0.6157354618015963,0.6690975387420237
2022-08-17 19:30:00,0.9777777777777777,0.9850746268656716,0.9924812030075187,0.9887640449438202,0.4835813989845754,12,798,0.014814814814814815,810,0.5,0.6116681859617137
2022-08-17 20:30:00,0.982028241335045,0.9845559845559846,0.9973924380704041,0.9909326424870466,0.48510034182681055,12,767,0.01540436456996149,779,0.5198973042362002,0.5834092980856882
2022-08-17 21:30:00,0.9795918367346939,0.9846153846153847,0.9948186528497409,0.9896907216494846,0.5574276790154374,12,772,0.015306122448979591,784,0.5165816326530612,0.5879671832269826
2022-08-17 22:30:00,0.9725433526011561,0.9796215429403202,0.9926253687315634,0.9860805860805861,0.5705156582829518,14,678,0.02023121387283237,692,0.6828034682080925,0.5022789425706472
2022-08-17 23:30:00,0.9766839378238342,0.9830508474576272,0.9934123847167325,0.9882044560943644,0.5768655872166122,13,759,0.01683937823834197,772,0.5683290155440414,0.5761166818596171
2022-08-18 00:30:00,0.9813664596273292,0.9850374064837906,0.9962168978562421,0.9905956112852664,0.5233498873210427,12,793,0.014906832298136646,805,0.5031055900621118,0.6071103008204193
2022-08-18 01:30:00,0.9723032069970845,0.9794419970631424,0.9925595238095238,0.9859571322985957,0.5762433231481967,14,672,0.02040816326530612,686,0.6887755102040816,0.49680948040109385
2022-08-18 02:30:00,0.9860418743768694,0.989,0.9969758064516129,0.9929718875502008,0.5223750592546553,11,992,0.010967098703888335,1003,0.37013958125623125,0.788514129443938
2022-08-18 03:30:00,0.9757975797579758,0.9844617092119867,0.9910614525139665,0.987750556792873,0.5301400961557651,14,895,0.015401540154015401,909,0.5198019801980197,0.7000911577028258
2022-08-18 04:30:00,0.9832775919732442,0.9865771812080537,0.9966101694915255,0.9915682967959528,0.515929551985607,12,885,0.013377926421404682,897,0.451505016722408,0.690975387420237
2022-08-18 05:30:00,0.9831730769230769,0.9855421686746988,0.9975609756097561,0.9915151515151515,0.5870665969452246,12,820,0.014423076923076924,832,0.48677884615384615,0.6317228805834093
2022-08-18 06:30:00,0.9792682926829268,0.9840686274509803,0.9950433705080545,0.9895255699322243,0.5805817937979646,13,807,0.015853658536585366,820,0.5350609756097561,0.6198723792160438
2022-08-18 07:30:00,0.9761646803900325,0.9836244541484717,0.9922907488986784,0.9879385964912281,0.5519210793481703,15,908,0.016251354279523293,923,0.5484832069339111,0.7119416590701914
2022-08-18 08:30:00,0.984552008238929,0.987603305785124,0.9968717413972888,0.9922158796056045,0.5540069472474446,12,959,0.012358393408856848,971,0.4170957775489186,0.7584320875113947
2022-08-18 09:30:00,0.9781897491821155,0.9867986798679867,0.9911602209944751,0.9889746416758545,0.5763507748317348,12,905,0.013086150490730643,917,0.44165757906215913,0.7092069279854147
2022-08-18 10:30:00,0.9820359281437125,0.9855769230769231,0.9963547995139733,0.9909365558912386,0.5771679329350266,12,823,0.01437125748502994,835,0.48502994011976047,0.6344576116681859
2022-08-18 11:30:00,0.9786476868327402,0.9833134684147795,0.9951749095295537,0.9892086330935251,0.5235651985605361,14,829,0.0166073546856465,843,0.5604982206405693,0.6399270738377393
2022-08-18 12:30:00,0.9833159541188738,0.987434554973822,0.9957761351636748,0.9915878023133544,0.5209923305466116,12,947,0.01251303441084463,959,0.42231491136600624,0.747493163172288
2022-08-18 13:30:00,0.9815455594002307,0.9838150289017341,0.9976553341148886,0.9906868451688009,0.5568821120842689,14,853,0.016147635524798153,867,0.5449826989619376,0.6618049225159526
2022-08-18 14:30:00,0.9804161566707467,0.985239852398524,0.9950310559006211,0.9901112484548825,0.5573593721785713,12,805,0.014687882496940025,817,0.4957160342717258,0.618049225159526
2022-08-18 15:30:00,0.9815724815724816,0.982779827798278,0.99875,0.990700557966522,0.568504385448876,14,800,0.0171990171990172,814,0.5804668304668303,0.6134913400182315
2022-08-18 16:30:00,0.9781491002570694,0.9819354838709677,0.9960732984293194,0.9889538661468485,0.5654269703086721,14,764,0.017994858611825194,778,0.6073264781491002,0.5806745670009116
2022-08-18 17:30:00,0.9821656050955414,0.9846743295019157,0.9974126778783958,0.9910025706940874,0.5467951858289891,12,773,0.015286624203821656,785,0.5159235668789808,0.5888787602552416
2022-08-18 18:30:00,0.9814126394052045,0.9826302729528535,0.9987389659520807,0.9906191369606003,0.5704638688055108,14,793,0.01734820322180917,807,0.5855018587360595,0.6071103008204193
2022-08-18 19:30:00,0.9811320754716981,0.985781990521327,0.9952153110047847,0.9904761904761905,0.5030279088742099,12,836,0.014150943396226415,848,0.4775943396226414,0.6463081130355515
2022-08-18 20:30:00,0.9814624098867147,0.9875647668393782,0.9937434827945777,0.9906444906444907,0.5687143504455686,12,959,0.012358393408856848,971,0.4170957775489186,0.7584320875113947
2022-08-18 21:30:00,0.9803921568627451,0.9834368530020704,0.9968520461699895,0.9900990099009901,0.548470683404001,16,953,0.016511867905056758,969,0.5572755417956655,0.7529626253418413
2022-08-18 22:30:00,0.9810267857142857,0.9865319865319865,0.994343891402715,0.9904225352112676,0.546210194092164,12,884,0.013392857142857142,896,0.4520089285714285,0.6900638103919781
2022-08-18 23:30:00,0.9778296382730455,0.9858823529411764,0.991715976331361,0.9887905604719764,0.542792124885057,12,845,0.014002333722287048,857,0.47257876312718783,0.6545123062898814
2022-08-19 00:30:00,0.9806896551724138,0.983402489626556,0.9971949509116409,0.9902506963788301,0.5697461538343606,12,713,0.016551724137931035,725,0.5586206896551724,0.5341841385597083
2022-08-19 01:30:00,0.9851268591426072,0.987719298245614,0.9973427812223207,0.9925077126487439,0.5137836166925496,14,1129,0.012248468941382326,1143,0.4133858267716535,0.9134001823154055
2022-08-19 02:30:00,0.9869848156182213,0.988056460369164,0.9989023051591658,0.9934497816593887,0.52290003025835,11,911,0.01193058568329718,922,0.4026572668112798,0.7146763901549681
2022-08-19 03:30:00,0.977299880525687,0.9831730769230769,0.9939246658566221,0.9885196374622357,0.576860392651674,14,823,0.016726403823178016,837,0.564516129032258,0.6344576116681859
2022-08-19 04:30:00,0.983789260385005,0.987792472024415,0.9958974358974358,0.9918283963227783,0.5789219587440183,12,975,0.0121580547112462,987,0.41033434650455924,0.7730173199635368
2022-08-19 05:30:00,0.9813664596273292,0.9854469854469855,0.9957983193277311,0.9905956112852664,0.5365733181688519,14,952,0.014492753623188406,966,0.48913043478260865,0.7520510483135825
2022-08-19 06:30:00,0.9846322722283205,0.9867986798679867,0.9977753058954394,0.9922566371681416,0.5699117054517745,12,899,0.013172338090010977,911,0.44456641053787044,0.7037374658158614
2022-08-19 07:30:00,0.9809976247030879,0.9833333333333333,0.9975845410628019,0.9904076738609112,0.5728833456290836,14,828,0.0166270783847981,842,0.5611638954869358,0.6390154968094803
2022-08-19 08:30:00,0.9826652221018418,0.9858695652173913,0.9967032967032967,0.9912568306010929,0.573550758318448,13,910,0.014084507042253521,923,0.4753521126760563,0.7137648131267091
2022-08-19 09:30:00,0.976913730255164,0.9852941176470589,0.9913686806411838,0.9883220651505839,0.5253577957589454,12,811,0.014580801944106925,823,0.4921020656136087,0.6235186873290792
2022-08-19 10:30:00,0.9812834224598931,0.9839142091152815,0.9972826086956522,0.99055330634278,0.5624720139718177,12,736,0.016042780748663103,748,0.5414438502673797,0.5551504102096627
2022-08-19 11:30:00,0.975,0.9811320754716981,0.9936305732484076,0.9873417721518988,0.5768649243809524,12,628,0.01875,640,0.6328125,0.4567000911577028
2022-08-19 12:30:00,0.9747126436781609,0.9837587006960556,0.9906542056074766,0.9871944121071012,0.5551200094170041,14,856,0.016091954022988506,870,0.543103448275862,0.6645396536007292
2022-08-19 13:30:00,0.984036488027366,0.9862857142857143,0.9976878612716763,0.9919540229885058,0.5752950697773219,12,865,0.013683010262257697,877,0.4618015963511973,0.6727438468550592
2022-08-19 14:30:00,0.983991462113127,0.986096256684492,0.9978354978354979,0.9919311457772996,0.5700618697287143,13,924,0.013874066168623266,937,0.46824973319103513,0.7265268915223336
2022-08-19 15:30:00,0.9862700228832952,0.9873997709049256,0.9988412514484357,0.9930875576036866,0.5614088691844655,11,863,0.012585812356979404,874,0.42477116704805484,0.6709206927985414
